"lodID","title","pubYear","abst"
"7795581","사전학습 된 언어 모델 기반의 양방향 게이트 순환 유닛 모델과 조건부 랜덤 필드 모델을 이용한 참고문헌 메타데이터 인식 연구","2021","본 연구에서는 사전학습 된 언어 모델을 기반으로 양방향 게이트 순환 유닛 모델과 조건부 랜덤 필드 모델을 활용하여 참고문헌을 구성하는 메타데이터를 자동으로 인식하기 위한 연구를 진행하였다. 실험 집단은 2018년에 발행된 학술지 40종을 대상으로 수집한 PDF 형식의 학술문헌 53,562건을 규칙 기반으로 분석하여 추출한 참고문헌 161,315개이다. 실험 집합을 구축하기 위하여 PDF 형식의 학술 문헌에서 참고문헌을 분석하여 참고문헌의 메타데이터를 자동으로 추출하는 연구를 함께 진행하였다. 본 연구를 통하여 가장 높은 성능을 나타낸 언어 모델을 파악하였으며 해당 모델을 대상으로 추가 실험을 진행하여 학습 집합의 규모에 따른 인식 성능을 비교하고 마지막으로 메타데이터별 성능을 확인하였다."
"7795580","기록정보의 안전한 보호와 접근통제에 관한 인식과 과제","2021","4차산업 혁명으로 상징되는 IT 기술의 발달과 전자정부의 등장 및 환경의 변화 등에 따라 기록관리 영역에도 급격한 변화가 나타나고 있다. 대부분의 정부산하 공공기관은 전자문서시스템과 기록관리시스템, 온나라시스템 등 정보보호의 대상이 되는 정보시스템을 이용한다. 이용자중심의 기록관리 환경에서 물리적 환경과 전자시스템을 통한 기록정보의 접근통제는 기록정보의 보호를 위한 필수적인 요소라고 할 수 있다. 이에 본 연구는 공공기관 기록물관리 전문요원들의 기록정보의 안전한 보호와 접근통제에 대한 인식을 조사하여 개선해야 할 과제를 도출하고, 이를 개선하기 위한 논의와 제안점을 제시하였다. 먼저, 우리나라 정보보호 체계에 대한 법&#183;제도 현황을 살펴보고, 접근통제에 대한 규정을 분석하여 기록관리 법&#183;제도 및 접근통제 현황과 비교함으로써 시사점을 도출한다. 다음으로 질적연구 방법을 활용하여 정부산하 공공기관에서 근무하고 있는 전문요원들을 대상으로 심층인터뷰를 진행하였고, 그 결과를 분석하였다. 본 연구는 기록정보의 안전한 보호와 접근통제를 위하여 기록관리 영역의 체계 개편 등을 제안하여 정부산하 공공기관 기록관리의 개선과 전문요원들이 실질적인 권한과 통제권을 가지기 위한 제안을 통하여 기록관리 내실화를 꾀하였다는데 의의가 있다."
"7795579","네트워크 분석 논문의 고찰: 계량서지적 분석과 내용분석을 중심으로","2021","네트워크 분석 기법을 활용한 연구가 다양한 학문 분야에서 수행되고 있다. 본 연구는 2003년부터 2021년까지 국내 학술지에 게재된 네트워크 분석 논문 총 2,187건을 대상으로 계량서지적 분석과 내용분석을 수행하였다. 분석결과는 살펴보면, 논문 생산에 있어서 교육학, 학제간연구, 컴퓨터학, 문헌정보학, 행정학, 경영학 등의 우위를 확인할 수 있다. 학술지 단위로 보면, 메가 학술지의 강세가 나타난다. 그러나 피인용 기반의 영향력을 살펴보면, 행정학, 문헌정보학, 교육학의 영향력을 뚜렷하게 확인할 수 있다. 저자 단위로 분석한 결과 역시 언론정보학, 행정학, 문헌정보학의 우위를 확인할 수 있다. 파악된 1,537명의 저자 중에서 극소수의 저자가 활발한 연구활동을 하는 것으로 나타났으며, 이를 통해 연구자 저변 확대의 필요성도 확인할 수 있다. 내용분석의 결과를 살펴보면, 논문을 데이터셋으로 하여 가중/비방향네트워크를 형성하는 것이 가장 일반적인 네트워크 형태로 나타났다. 노드는 단어, 링크는 동시출현으로 표현되는 것이 보편적이며, 분석을 위해서는 KrKwic, UCINET, NetMiner, NetDraw 의 활용이 가장 두드러졌다."
"7795578","경북도서관 특화장서 개발 전략 연구","2021","대다수 국가에서 공공도서관은 지역사회를 위한 지식정보 허브, 복합문화공간, 만남과 소통을 위한 제3의 장소로서의 역할을 수행하고 있다. 이를 위한 공공도서관 업무 중에서 요체는 체계적인 장서개발이고, 구축된 장서는 모든 지식정보서비스에 필수적이다. 특히 지역대표도서관은 광역자치단체를 위한 종합지식정보센터로서의 법정 업무를 수행해야 하며 다른 공공도서관이 수행하기 어려운 특화장서를 개발&#183;제공&#183;보존해야 한다. 이에 외국의 대규모 공공도서관과 국내 지역대표도서관의 특화장서 개발 사례를 조사하고 경북지역 공공도서관 직원을 대상으로 특화장서 등에 대한 인식도를 조사하였으며, 경북의 문화지형을 분석하였다. 이들을 배경정보로 삼아 '경북지식문화유산'으로 명명한 경북도서관의 특화장서 개발방안 및 구축전략을 제안하였다."
"7795577","독서교육이 독서에 대한 상황적 흥미와 동기에 미치는 영향 연구: 초등학교 5, 6학년을 중심으로","2021","초등학교 시기는 독서 습관 형성에 중요한 시기이므로 학생들의 독서 동기를 향상시킬 수 있는 독서 교육방안의 고찰이 필요하다. 본 연구는 독서교육이 학생들의 상황적 흥미와 내재적 독서 동기에 미치는 영향 관계를 파악하여 학교 현장에서 효과적으로 독서교육을 운영할 방안을 모색하는 데 그 목적이 있다. 이를 위해 초등학교 5, 6학년을 대상으로 심층 면담 및 설문조사를 시행 후 영향 관계를 통계적으로 분석하였다. 그 결과, 상황적 흥미에 가장 큰 영향을 미치는 요인은 교사의 독서수업으로 나타났으며 상황적 흥미는 교사의 독서수업과 내재적 독서 동기의 관계에서 가장 큰 매개 효과를 나타냈다. 이러한 분석결과를 바탕으로 학교 독서교육을 효과적으로 운영하기 위한 방안을 제시하였다."
"7795576","공공도서관 자원봉사자의 참여동기와 지속요인이 자원봉사활동 만족도와 마케팅 의도에 미치는 영향에 대한 연구","2021","현재 공공도서관의 자원봉사자는 주로 내부 인력보충의 측면으로 관리되고 자원봉사자 관점에서의 고려가 부족하여 참여의 지속성과 경영효과가 제한적이다. 본 연구는 공공도서관 자원봉사자의 참여 동기와 지속 요인들을 검토하고 이 요인들이 자원봉사자의 만족도와 마케팅 의도에 미치는 영향을 파악하는 것을 목적으로 한다. 이를 위해 자원봉사자, 만족도, 동기요인에 대한 이론적 개념을 기반으로 각 변수에 대한 개념 및 측정요인을 확인하였으며, 자원봉사자 5명의 심층면담을 통해 연구가능성 및 고려요인을 검토하였다. 이를 바탕으로 개발된 설문지로 설문조사를 진행하여 수집된 데이터를 기반으로 통계분석을 실시하였다. 분석 결과, 자원봉사자의 참여동기와 지속 요인은 보수 등의 관리적 요인보다 정서적&#183;심리적 요인들이 자원봉사자 만족도와 마케팅 의도에 영향을 미쳤다. 이러한 결과는 관계 중심적 관리 방식으로의 변화의 필요성을 나타내며 자원봉사자를 인력 충원의 관점으로 인식했던 것에서 더 나아가 자원봉사자의 만족을 기반으로 한 공공도서관의 마케팅 자원으로서 활용가치를 높였다는 점에서 의의가 있다."
"7795575","대학도서관 단행본 자료의 장서폐기에 관한 연구","2021","본 연구는 지속적인 증가추세에 있는 대학도서관 단행본 장서폐기와 관련하여, 최근 10년간의 폐기 현황을 분석하고 사서 대상 면담을 통해 장서폐기와 관련된 이슈를 파악하고자 하였다. 한국교육학술정보원의 학술정보시스템에서 제공하는 2010년부터 2019년까지의 장서폐기 데이터를 활용하여 폐기 현황을 분석하였다. 장서 규모가 200만권 이상인 대학도서관 그룹에서 가장 큰 규모로 장서폐기가 진행되었고, 장서구성 면에서는 단행본 복본의 감소가 두드러지게 나타났다. 최근 10년간 3회 이상의 장서폐기 작업과 1회 이상의 대량폐기를 시행한 기관의 사서 면담결과, 대량의 장서폐기 과정에서 다수의 단행본 복본이 폐기되는 가운데 활용가치가 있는 자료가 포함되어 있음을 알 수 있었다. 사서들은 내용적 가치가 있는 자료의 디지털화 필요성을 강조하면서, 이를 위한 저작권법상의 제약도 토로하였다. 결론적으로 본 연구는 장서폐기가 장기적으로 장서구성의 변화를 초래할 수 있음을 지적하며, 대학도서관들이 거시적으로 장서구성의 변화에 관심을 두기를 제안하였다. 폐기 단행본의 가치를 평가하여 디지털장서로 구축하고 소장도서의 복본 수를 디지털장서의 이용권 개념으로 유지하는 등 다각적인 노력을 기울일 필요가 있음을 제시하였다."
"7795574","2020 구글 스칼라 매트릭스에 색인된 국내 주요 학술지에 대한 계량서지학적 분석","2021","본 연구에서는 다학제적 연구가 활발해진 국내 연구의 동향을 파악하기 위하여 2020 구글 스칼라 매트릭스에 색인된 국내 주요 학술지 데이터를 활용하여 전 학문분야를 포괄하는 네트워크 분석(대학협력 네트워크, 키워드 동시출현 네트워크, 학술지 인용 네트워크, 학문분야 인용 네트워크)을 실시하였다. 대학협력 네트워크 분석결과, 서울대학교, 계명대학교, 성균관대학교 등 협력연구를 활발히 진행하는 대학을 파악할 수 있었고, 키워드 동시출현 네트워크 분석결과, 이직의도, 직무만족 등 직무관련 키워드가 높은 빈도로 나타남을 확인하였다. 학술지 인용 네트워크에서는 한국콘텐츠학회논문지, 한국사회학, 한국심리학회지: 문화 및 사회문제 등 인용이 많이 되고 있는 핵심 학술지들을 확인하였으며, 학문분야 인용 네트워크에서는 교육학, 경영학, 사회복지학이 다른 학문에 가장 많은 영향을 미치는 학문임을 확인하였다. 본 연구에서는 기존의 국내 계량서지분석연구에서 시도하지 않았던 구글 스칼라 매트릭스 데이터를 처음 활용하였으며, 키워드, 학술지, 학문분야로 범위를 확장시켜가며 단계적 네트워크 분석을 실시하였다는 점에서 학술적 의의를 가지며, 연구결과는 국내 대학 간 공동연구의 전략 수립 및 다학제적 융합연구 기획에 활용될 수 있다는 점에서 실질적인 함의를 시사한다."
"7795573","공공도서관 디지털자료 운영실태에 따른 디지털자료 이용 활성화 방안 연구","2021","본 연구에서는 디지털자료 운영 현황을 분석하여 도서관의 스마트디지털 환경을 위한 스마트도서관 도입에 필요한 기초 자료를 제공하고자 하였다. 이를 위해 전국 공공도서관 디지털자료실&#183;디지털자료 담당자 213명을 대상으로 디지털자료 운영실태 조사를 실시하였다. 연구 결과, 첫째, 응답 공공도서관의 80.8%가 디지털자료실을 운영하고 있으며, 평균 1.75명이 디지털자료 관리 업무를 담당하고 있다. 응답 공공도서관은 개방형 와이파이가 설치되어 있으나 5G 서비스는 11.3%만이 도입하고 있는 것으로 나타났다. 둘째, 응답 공공도서관이 가장 많이 보유하고 있는 디지털자료는 영상 콘텐츠(63.8%)이며, 다음으로 전자책(53.5%)과 오디오북(53.5%) 순으로 조사되었다. 그 외, 오디오북은 평균 781종, 영상콘텐츠는 4,985종, 영상외 비도서 콘텐츠는 3,616종, 기타 디지털자료는 626종을 보유하고 있는 것으로 조사되었다. 본 연구는 도서관 스마트디지털 환경 구축과 스마트도서관 도입을 위한 기초 연구로서 향후 디지털 자료 활성화 방안, 스마트도서관 도입에 관한 사서의 인식조사 연구가 수행될 필요가 있다."
"7795572","광명시 작은도서관 활성화 정책 제안을 위한 운영자 인식조사 연구","2021","2013년, 500세대 이상의 공동주택단지에 작은도서관 설치를 의무화하는 규정 제정과 정부의 '생활 SOC 사업'에 따라 작은도서관이 지속적으로 확충되고 있다. 광명시의 경우, 2020년을 시민과 함께 권한을 나누는 '주민자치의 해'로 정하고, 이의 일환으로 생활문화공간을 대폭 확대한다고 공표하였다. 이처럼 사회 환경 및 이용자의 요구가 변화할 것으로 예측됨에 따라 광명시 작은도서관은 이에 대응하는 중장기계획 실천방안이 마련되어야 할 것으로 보인다. 따라서 본 연구에서는 변화하는 사회 환경 및 이용자의 요구에 대처하기 위한 작은도서관 활성화 정책방안을 제안하고자 하였다. 이를 위해 광명시 작은도서관 운영자를 대상으로 설문조사와 심층그룹인터뷰를 실시하였다. 연구 결과, 다음과 같은 정책을 제안하였다. 첫째, 운영제도 개선을 위해 지원제도 개선, 공공도서관의 협력체계 강화 및 공립 작은도서관의 역할 강화, 사립 작은도서관의 공공성 강화, 역량별 평가를 통한 차등 지원이 필요하다. 둘째, 작은도서관 운영 전문성 강화를 위해 순회사서 및 전문가 봉사자 활용, 상호대차를 통한 자료 공유, 임기제 협력사서, 권역별 작은도서관 협의회 활성화가 필요하다."
"7421597","디지털 아카이브의 이용자 참여의 활성화를 위한 소셜 태깅 활용 방안 연구","201709",""
