"lodID","title","pubYear","abst"
"7795550","비대면 시대의 지식정보취약계층 일상생활 정보요구와 도서관 이용 경험에 관한 연구","2021","본 연구는 일상생활정보 이론을 기반으로 A자치구 66명의 장애인과 노인의 정보활동과 도서관 이용 경험에 대하여 조사하였다. 계량적 분석과 더불어 11명의 심층인터뷰를 통해 이들이 경험하는 일상생활 정보활동에 대한 맥락적 상황을 분석하였다. 연구 결과 장애인과 노인은 신체적, 심리적인 고립감이 비대면 시기에 심화되고 있고, 도와줄 인적 자원이 없으며, 온라인 정보기술의 활용과 정보 판단의 어려움을 겪고 있음이 나타났다. 이들의 정보 습득 경로는 가족이나 지인 등을 통해 얻기 보다는 지역 복지관을 주로 이용하는 것으로 나타났다. 반면에 새로운 것을 배우고, 다양한 문화적 활동을 체험하며, 책을 통해 마음의 위로를 받기 위해서 도서관을 이용하고자 하였다. 도서관을 이용해 본 경험이 있는 장애인과 노인의 경우 도서관 서비스에 대한 만족도가 매우 높았으며 삶의 활력, 시간의 유용성, 배움의 기회, 미래에 대한 긍정성을 갖게 되었다. 비대면 시기에 폭증하는 온라인 정보의 옳고 그름을 판단하는 능력과 사람들과 교류할 수 있는 디지털 기술의 활용 등 디지털리터러시 위한 교육은 절실함이 나타났다. 본 연구는 지식정보취약계층이 디지털 시대의 사회참여자로서 문화적 향유를 누리며 삶에서 새로운 가치를 주체적으로 만들어 내기 위해서 정보격차 불평등을 완화시키는 것이 필수적이며 그 중심에 도서관이 있음을 제시하였다. 매슬로우의 5단계 욕구 중 생리적 욕구, 안전 욕구의 기초복지를 기반으로 사회 참여, 존중, 자아실현의 욕구 등 문화복지, 정보복지 영역으로 확장해야 한다고 제언하였다. 이를 구현하기 위해서 지역사회 공공도서관이 특수도서관, 유형별 복지관, 행정 기관 등과 유기체적으로 협력하여 아웃리치 서비스, 인적 리에종 서비스 강화, 협력 장서 개발, 문화복지 프로그램 개발이 필요함을 제시하였으며, 가장 중요한 요소로 이들을 진심으로 이해하고 다가가는 인적 서비스임을 강조하였다."
"7795549","대학도서관의 전자 지정자료 서비스 활성화에 대한 연구 - 미국 대학도서관 사례를 중심으로 -","2021","우리나라 대학도서관에서는 미국과 달리 지정자료 및 e-Reserve 서비스 운영이 매우 저조한 실정이다. 본 연구는 국내 대학도서관의 e-Reserve 서비스 활성화를 위한 기초 자료를 제공하기 위하여 미국 131개 대학도서관의 e-Reserve 서비스 운영 사례를 살펴보았다. 운영 사례를 확인하기 위하여 131개의 대학도서관 웹사이트를 조사하였으며 중에서 7개 대학도서관의 e-Reserve 서비스 운영 방식을 비교 분석하고, 4개의 e-Reserve 지원 소프트웨어의 기능을 확인하였다. 연구결과는 국내 대학도서관에서 e-Reserve 서비스를 운영하는데 있어 참고자료로 활용될 수 있을 것이며 분석한 지원 소프트웨어의 기능은 시스템 도입 시 고려할 기능요건이 될 것으로 판단된다."
"7795548","대학 행정기록물 관리현황과 개선방안 - K 대학 사례를 중심으로 -","2021","본 연구의 목적은 기록관을 운영 중인 대학의 단과대학 및 학과 수준의 실질적인 기록관리 현황을 조사하여 이를 바탕으로 단과대학 및 학과의 체계적인 기록물관리를 위한 개선방안을 제안하는 데 있다. 연구 목적 달성을 위해 K 대학을 연구대상으로 선정하여 학과에서부터 단과대학까지 업무 흐름에 따라 발생하는 행정기록물들이 실질적으로 어떻게 생산, 관리되고 있는지를 담당자들을 대상으로 한 설문 및 면담 조사와 대학기록관의 기록관리 현황 조사를 통해 파악하였다. 분석결과는 다음과 같다. 첫째, 본부 중심의 기록물관리가 이루어지고 있었다, 둘째, 기록관리 업무에 대한 처리과 직원의 인식이 부족하였다. 셋째, 대학기록관이 공공기록물 관리에 수반되는 기록업무를 포함하여 대학사 기록관리 업무 및 아카이브 기능을 수행하고 있어 기록연구사 한명이 감당하기에는 업무가 과중하였으며, 이는 대학기록관의 운영상의 한계로 나타나고 있었다. 이러한 문제점 해결을 위해 다음과 같이 제언하였다. 첫째, 업무분장에 기록관리를 명시하여 부수적인 업무가 아님을 처리과 직원에게 인식시킬 필요가 있으며, 처리과 직원도 기록물관리 업무에 자발적으로 참여할 수 있는 방안을 마련하는 등 업무담당자의 기록관리에 대한 인식을 개선할 수 있는 방안 마련이 필요하다. 둘째, 단과대학 기록물과 학과 기록물에 대한 지침을 마련하고, 업무담당자의 의견을 통해 대학의 특성에 맞는 교육을 개발하여 시행할 필요가 있다. 셋째, K 대학기록관은 공공기록물 관리에 수반되는 업무 이외에 대학사 기록물관리에 수반되는 업무, 아카이브 기능까지 하고 있어 현재의 인력으로는 분명 한계가 있으므로, 인력 충원이 필요하다. 따라서 대학사 기록물, 공공기록물을 관리하는 기록연구사가 각각 배치될 필요가 있으며 전자기록물 관리의 중요성이 증가함에 따라 전산센터와의 협업이 아닌 전산요원이 기록관에 배치되어야 한다."
"7795547","도서관 공공도메인 지정방안에 관한 연구","2021","도메인이름은 사용자의 웹 접근성과 편의성을 고려하여 최소한으로 등록&#183;사용하여야 하며, 도메인 이름만으로 도서관의 유형과 지역과 특성을 알 수 있도록 함으로서 도서관의 위상과 권위를 높이며, 이용자의 편의성을 고려할 수 있도록 해야 한다. 본 연구에서는 국가 지정 2단계 공공도메인 현황을 조사하고, 도서관과 유사한 성격의 교육기관의 2단계 공공도메인도 분석하여, 교육기관의 수와 비슷한 규모의 도서관이 2단계 도메인을 갖지 못함으로써 나타나는 문제점을 파악하였다. 최종적으로 도서관의 유형별로 국가도서관(nl), 공공도서관(pl), 작은도서관(sl)의 2단계 도메인과 교육기관에 소속된 대학도서관(lib.대학도메인), 학교도서관(lib.학교도메인)은 해당교육기관의 2단계 도메인을 활용하는 것으로 제안하였다. 이는 이용자가 직관적으로 도서관임을 알 수 있고, 도서관의 유형도 구분하며, 도서관의 특성이나 지역도 알 수 있도록 하기 위한 것으로, 학계와 도서관계, 그리고 도서관정보정책위원회의 공동의 노력이 이루어져야 할 것이다."
"7795546","공공도서관 도서 분류를 위한 머신러닝 적용 가능성 연구 - 사회과학과 예술분야를 중심으로 -","2021","이 연구의 목적은 공공도서관의 도서 분류를 위해 표제를 대상으로 머신러닝 기법의 적용 가능성을 조사하는데 있다. 데이터 분석은 아나콘다 플랫폼의 쥬피터 노트북을 통하여 파이썬의 싸이킷런 라이브러리를 이용하였다. 한글 형태소 분석을 위해 KoNLPy 분석기와 Okt 클래스를 사용하였다. 분석 대상은 공공도서관의 KORMARC 레코드에서 추출된 2,000건의 표제 필드와 KDC 분류기호(300대와 600대)이었다. 6가지 머신러닝 모델을 이용하여 데이터를 분석한 결과, 도서 분류에 머신러닝 적용 가능성이 있다고 판단되었다. 사용된 모델 중 표제 분류의 정확도는 신경망 모델이 가장 높았다. 표제 분류의 정확도 향상을 위해 도서 표제에 대한 조사와 표제의 토큰화 및 불용어에 대한 연구 필요성을 제안하였다."
"7795545","코로나19 연구논문의 계량서지학적 분석을 통한 최근 학술출판 동향 - 의학과 생명과학 분야를 중심으로 -","2021","이 연구는 국제 학술지에 출판한 국내 연구자의 코로나19 연구논문 데이터를 WoS로부터 수집하여 주제, 기관, 연구지원처별 분포를 파악하는 등 계량서지학적 분석을 시도하였다. 아울러 학술정보의 생산과 유통 활성화에 있어 중요 변수인 학술지 오픈액세스와 심사소요일 등도 분석하였다. 분석결과 2020년 코로나19 관련하여 국내 연구자는 국제 학술지에 의학 분야 연구논문을 많이 발표하였고, 생물학, 다학제 분야 연구논문의 출판도 활발하였다. 이들 연구자는 해외에서 발행하는 학술지뿐만 아니라 국내 영문 학술지에도 연구논문을 다수 출판하였다. 분석된 연구논문의 94%가 오픈액세스였고, 출판 즉시 이용할 수 있는 골드 오픈액세스도 전체의 약 70%에 달하였다. 또한 국내 연구자의 코로나19 정형외과 연구논문을 PubMed로부터 수집하여 분석한 결과 평균 심사소요일은 약 24일이었다. 오픈액세스와 심사소요일 등의 분석결과를 통해 이 연구는 코로나19 위기로 인한 학술 출판 생태계의 협력 분위기를 감지할 수 있었다. 이 같은 학술 출판 생태계 구성 주체의 협력이 계속 유지된다면 학술지 골드 오픈액세스 출판 향상과 심사의 효율성 증진 등 학술출판계의 장기과제가 해결될 가능성도 높아질 것으로 기대된다."
"7795544","공공도서관의 내부마케팅이 사서의 직장생활의 질에 미치는 영향 연구","2021","본 연구는 공공도서관에서 이루어지는 내부마케팅이 공공도서관 사서의 직장생활의 질에 미치는 영향 관계를 실증적으로 규명한 것이다. 이를 위하여 서울 소재의 공공도서관에서 근무하는 현직 사서를 대상으로 2020년 7월 25일부터 59일 동안 네이버폼을 통하여 설문조사를 실시하였으며, 회수된 120부의 응답지를 통계 프로그램인 IBM SPSS 25를 활용하여 요인분석, 신뢰도 분석, 빈도분석, 상관분석, 다중회귀분석을 실시하였다. 본 연구의 결과, 공공도서관의 내부마케팅은 사서의 직장생활의 질에 유의한 정(+)의 영향을 미치는 것으로 나타났다. 내부마케팅의 개선방안으로는 체계적이고 지속 가능한 내부마케팅 제도의 운영, 고학력 사서에 대한 경력 인정과 적절한 보상, 사서의 임금체계에 대한 개선, 경영층 지원과 권한위임을 중심으로 한 내부마케팅 제도의 활성화를 제언하였다."
"7795543","사서교사의 자율성 지지가 중학생의 학교도서관 만족도와 지속의도에 미치는 영향 - 기본심리욕구의 매개효과를 중심으로 -","2021","본 연구는 사서교사의 자율성 지지가 학교도서관 만족도와 지속의도에 미치는 영향을 파악하고자 하였다. 이를 위해 자기결정성이론(self-determination theory)을 적용하여 사서교사의 자율성 지지와 학교도서관 만족도의 관계에서 기본 심리욕구(basic psychological needs)의 매개효과를 분석하였다. 331명의 중학생을 대상으로 설문조사를 실시하였고 회귀분석 및 Hayes의 병렬다중매개분석을 통해 연구모형을 검증하였다. 분석 결과, 사서교사의 자율성 지지는 직&#183;간접적으로 학생들의 학교도서관 만족도에 긍정적인 영향을 미쳤으며 기본심리욕구의 하위요인 중 자율성과 유능성은 사서교사의 자율성 지지와 학교도서관 만족도 사이에 유의한 매개효과를 가지는 것으로 나타났다. 또한, 학생들의 학교도서관 만족도는 지속의도에 유의한 영향을 나타냈다. 본 연구는 학생들의 학교도서관 이용 동기에 영향을 미치는 요인으로써 사서교사의 역할을 제시하고 학교도서관 활성화를 위한 시사점을 제공하였다는 점에서 의의가 있다."
"7795542","주요국 국가서지 현황조사를 통한 국가서지의 최신 경향 분석","2021","본 연구는 국가서지의 최신 경향을 분석하고자 문헌연구, 홈페이지분석, 사서 대상 설문조사를 실시하였다. 분석 결과 첫째, 한 국가 출판물의 기록이라는 국가서지의 정의에 부합하기 위해서 국가서지에 인쇄에서 전자자원까지 다양한 자료가 수록되도록 하였으나 현실적으로 모든 자료가 포함될 수 없으므로 제외사항이 있었다. 보편적인 국가서지 선정기준을 작성하는 것은 불가능하며, 국가의 특성을 반영하고, 분석을 바탕으로 한 타당하고 포괄적인 수록범위를 마련하는 방안이 필요하다. 둘째, 국가서지를 효율적으로 생성하기 위해 출판사 및 도서관 등과 협력이 이루어지고 있다. 국가서지 생성의 효율성을 위해 표준화 및 일관성, 디지털 자원에 대한 컬렉션 단위 메타데이터 기술, 링크드데이터를 활용한 국가서지 생성 등과 같이 국가서지 발행 및 생성에서 변화가 모색되어야 한다. 셋째, 국가서지는 국가서지 온라인 검색 시스템, 링크드데이터 검색, PDF, OAI-PMH, SRU, Z39.50을 이용한 MARC 다운로드, RDF/XML 형식의 대량 다운로드 형태 등으로 발행되고 있고, 온라인목록과 통합되거나 별도로 구축되기도 한다. 다만, 국가서지와 온라인목록은 통합 도서관 시스템을 이용해 데이터 재사용 방식으로 구축될 필요가 있다. 넷째, 국가서지를 위한 차별화된 기능으로 다양한 브라우징 기능과 함께 이용자 태깅, 국가서지 통계 등 다양한 서비스를 제공하고 있다. 추가적으로 국가서지 빅데이터 분석, 전자 출판물과의 링크, 링크드데이터의 대량 다운로드 서비스가 제공되어야 하며, 차별화된 서비스 개발을 위해서는 이용자의 요구를 파악하고, 이를 반영한 한 개방 서비스를 마련해야 할 것이다. 본 연구에서 분석된 국가서지의 최신 경향 및 고려사항을 통해 국내 및 국외 국가서지의 발전적 변화를 모색할 수 있을 것이다."
"7795541","스마트디지털 환경 기반 도서관 구축에 관한 사서 인식 연구","2021","본 연구에서는 스마트디지털 환경에서 공공도서관 이용편의성을 제고하고 이용자서비스를 개선하기 위해 디지털서비스 스마트화 추진방안을 모색하고자 하였다. 이에 디지털자료 업무 담당자 및 사서를 대상으로 디지털자료 활성화 방안과 스마트도서관에 대한 인식조사를 실시하였다. 연구 결과, 첫째, 스마트 도서관 도입은 정보 기술에 대한 관심이 높은 중소도시를 중심으로 우선 시행하고, 시간&#183;장소에 구애받지 않는 서비스 제공에 대한 인식이 높은 광역시 및 특별자치시 지역 공공도서관으로 확산하는 방식으로 진행하는 것이 효과적으로 나타났다. 둘째, 스마트 도서관 도입의 핵심 성공요인은 단말기로부터 자유로운 콘텐츠와 이러한 서비스 이용이 가능한 사용자 전산 장비의 업그레이드인 것으로 분석되었다. 단말기는 스마트폰 등 이용자가 개인적으로 활용하지만 개방형 와이파이 등 이용자의 이동성을 보장하는 업그레이드와 5G의 도입은 필요한 것으로 조사되었다. 셋째, 스마트 도서관 도입 시 적용이 용이할 것으로 예상되는 정보기술로는 이미 일반화된 전자태그(RFID)와 더불어 빅데이터 기술인 것으로 나타났다. 그 외 광역시 및 특별자치시 지역 공공도서관 관계자들의 관심이 높은 사물인터넷(IoT) 기술 도입을 우선적으로 고려해야 할 것이다."
"7658995","R&D 전주기 지원형 과학기술 지식인프라 통합서비스 구축에 관한 연구","2020","본 연구의 목적은 R&D 활동에 도움이 되는 다양한 과학기술 지식인프라를 통합적으로 서비스하기 위한 통합서비스 구축 방법을 정의하고 실제 구축 사례를 보이는데 있다. 아이디어 생성/개발, 펀딩파악, 과제수행, 성과창출 확산 등 R&D 전주기별로 산재되어 있는 지식인프라들을 서비스&#183;기능&#183;정보&#183;데이터 측면에서 세분화하여 연계, 융합함으로써 한 곳에서 이용자가 원하는 지식인프라를 적시에 제공할 수 있는 통합시스템 구축 방법을 제시하였다. 특히 본 연구에서는 통합서비스가 개별 지식인프라 서비스의 물리적 통합이 아닌 논리적 연계&#183;통합을 고려하여 통합서비스 분류체계, 통합수준모델, 통합아키텍처, 이용자 통합인증체계를 정의하여 통합서비스 구축의 효율성과 유사 통합서비스 구축시 참조모델로의 확장성을 고려하였다."
