"lodID","title","pubYear","abst"
"7777738","공공도서관 북트레일러 서비스가 이용자 행동반응정도에 미치는 영향","2020","본 연구는 최신 기술을 활용한 도서관의 특화 서비스인 내용적 북트레일러 서비스가 이용자의 독서 관련 행동반응에 미치는 효과를 파악하고자 하였다. 이를 위해 AIDMA&AISAS 모델을 사용하여 주목(Attention), 관심(Interest), 탐색(Search), 욕구(Desire), 기억(Memory), 행동(Action), 공유(Share)의 7가지 이용자 행동반응을 측정하였다. 인천광역시 소재 13개 공공도서관에서 북트레일러 서비스를 경험한 이용자에게 설문조사를 실시하여 총 287명의 응답을 분석하였다. 분석 결과, 내용적 유형인 메시지 활용형, 갈등 활용형, 인물 활용형 모두 이용자 행동반응에 유의미한 차이가 있었으며, 특히, 인물 활용형이 가장 높은 영향을, 다음으로 갈등 활용형, 메시지 활용형이 영향을 끼치는 것으로 나타났다. 그러나, 사후 검정 결과 관심과 탐색, 이용자만족도에서는 갈등 활용형과 인물 활용형 간에 유의미한 차이가 발생하지 않았다. 본 연구는 외형적 유형의 북트레일러 서비스의 효과를 측정한 선행 연구들과 비교할 때, 내용적 유형의 북트레일러를 통해 이용자 행동반응을 측정하고 유의미한 효과를 확인하였다는 점에서 학문적 의의가 있으며, 더 나아가 효과적인 북트레일러 서비스에 위한 실질적인 함의를 제공하였다."
"7777737","스마트 모바일 환경에서 대학생의 전자자료 이용행태 분석 - A대학도서관 이용통계를 중심으로 -","2020","스마트폰의 보유율과 스마트폰을 이용한 인터넷 이용률이 증가하며 정보환경이 기존의 PC 환경에서 스마트 모바일 환경으로 전환하고 있다. 현재의 대학생들은 PC보다 스마트폰을, 문자보다 동영상 콘텐츠를 선호하는 특징을 갖는 Z세대이다. 따라서 본 연구는 스마트 모바일 환경에서 대학생들의 대학도서관 전자자료 이용행태가 어떠한 양상을 띠는지를 파악하고자 하였다. A대학도서관의 3년간의 전자책, 오디오북, 동영상 강의자료 이용데이터 61,433건과 이용자 데이터 1,595건을 수집하여 이용통계 분석을 실시하였다. 자료별 이용일자, 주제, 출판년도, 이용채널 데이터를 수집하고 이용자별 성별, 소속계열, 신분, 입학일, 졸업일 데이터를 수집하여 전자자료 이용의 일반적인 특징뿐만 아니라 성별/계열별/신분별 이용자 특성에 따른 전자자료 이용행태의 특성을 파악하였다. 이러한 연구결과를 바탕으로 변화하는 상황을 반영하고 향후 적용가능한 실질적인 전자자료 서비스 방안을 제시하였다."
"7777736","충남도서관 공동보존자료관 운영정책 수립을 위한 사서 인식조사 연구","2020","지역대표도서관은 도서관의 보존공간 부족 문제 해결을 위해 공동보존자료관을 설치하고 있다. 본 연구는 지역 대표도서관인 충남도서관 공동보존자료관의 구체적인 운영정책 및 추진방안 마련을 위해 공공도서관 사서를 대상으로 설문조사와 FGI 방법으로 인식조사를 실시하였다. 이를 토대로 공동보존자료관의 목표인 인쇄자료와 디지털자료의 공동보존 및 활용에 맞는 운영정책 및 추진방안을 제안하였다. 연구결과, 첫째, 충남도서관 공동보존자료관에서는 참여 도서관의 보존공간 상황과 수요를 고려하여 우선적으로 단행본과 연속간행물을 소유권과 함께 우선적으로 이전해야한다. 둘째, 신속하고 편리한 공동보존자료관 운영을 위하여 전체 참여 도서관이 이용할 수 있는 운영관리시스템을 구축하고 클라우드 기반의 통합자료관리스템과 연계해야 한다. 셋째, 공동보존자료관에서 디지털화가 필요하다고 판단된 자료의 디지털화 및 아카이빙 방안 등을 제안하였다."
"7777735","휴먼 라이브러리를 활용한 고등학교 도서관의 협력수업 사례에 관한 연구 - 서울 S여자고등학교 도서관을 중심으로 -","2020","이 연구는 학교도서관에서 이루어지는 휴먼 라이브러리를 활용한 도서관 협력수업의 바람직한 교육 방향을 제시하기 위한 의도로 이루어졌다. 이러한 목적을 이루기 위하여 서울 S여자고등학교 도서관에서 운영된 휴먼 라이브러리를 활용한 수업의 사례를 조사하였다. 연구의 주요 결과를 요약하면 다음과 같다. 첫째, S여고 도서관에서는 다문화에 대한 인식 개선, 모두를 위한 월경권, 세대공감 메모로, 임신과 출산, 장애인 인식개선의 5개 휴먼라이브러리 프로그램을 운영하였다. 둘째, 휴먼 라이브러리를 활용한 수업을 통해 학생들은 휴먼북의 이야기를 들으면서 상상을 하면서 몰입하게 되며, 궁금한 것이 있으면 질문할 수 있는 점이 좋다고 하였다. 또한 휴먼북으로 참여해 준 분들이 현실적인 조언을 해주어서 생각보다 배울 점이 많은 것 같고 의미가 있다고 하였다. 그동안 부정적으로 가지고 있던 인식이 긍정적으로 변화하였다고 응답한 학생들은 다수였다."
"7574396","Building a health information infrastructure to support the medication reconciliation process","2020","The healthcare environment is becoming increasingly dependent on health information technology (HIT), with healthcare providers, patients, and other people engaged in the field producing and sharing information to improve healthcare delivery. This focus has raised the issue of Health Information Infrastructure (HII) to the forefront of policy, design, and law. While several studies have examined each element of HII, little attention has been paid to the overall infrastructure as a collection of technologies, institutions, standards, and practices. In order to fill the gap, this study focuses on medication reconciliation as an example of the wider phenomenon of HII. In particular, the study examines a medication reconciliation process (MRP) as an example to understand the key challenges facing the development of HII, how the challenges are interrelated, and how they can be met as a whole. Following a mixed methodology, involving workflow study, focus group discussions, and in-depth interviews, the study examines ""data friction"" along technical, institutional, regulatory, and legal dimensions. This study constitutes one of the first efforts to comprehensively investigate health information infrastructure and how technology and other dimensions in infrastructure are interrelated. The study therefore contributes to a better understanding of HII and the practical challenges that hinder the seamless flow of information in the healthcare environment."
"7574395","클래스, 속성 중심 메타데이터 레지스트리 시스템 구축에 관한 연구 :한국정보통신기술협회 메타데이터 레지스트리 시스템을 중심으로","2020","이 연구는 ISO/IEC 11179 표준을 준수하는 메타데이터 레지스트리(MDR) 시스템의 재설계와 구현에 관한 것이다. 재설계의 핵심은 MDR 시스템을 유지하면서 이용자들에게 실제로 필요한 핵심이라 할 수 있는 클래스(class), 속성(property), 값 영역(vlaue domain)의 코드값을 중심으로 시스템을 재편하는 것에 있다. 이를 구현하기 위해서는 표준을 준수하는 운영 시스템이 필요하여, 그 대상을 한국정보통신기술협회의 MDR 시스템으로 하였다. 그 결과 재설계한 시스템은 표준에서 제시하고 있는 개념영역, 메타데이터 요소 개념, 메타데이터 요소, 값영역에 대한 이해 없이도 쉽게 특정 메타데이터의 검색과 활용이 가능함을 확인하였다."
"7574394","시간강사들의 교육학술정보 이용행태 분석","2020","대학에서 시간강사는 교육과 연구를 통해 유능한 인재 배출, 연구 경쟁력 강화, 그리고 국가와 사회의 지식 및 학문 발전에 기여하고 있다. 그러므로 시간강사를 위한 국가 및 대학의 학술연구정보서비스는 그들의 교육&#183;연구 활동에 필수적이다. 이에 본 연구는 시간강사를 대상으로 설문조사 방식을 적용하여 그들이 처한 정보환경과 정보요구 그리고 교육학술정보에 대한 인식도와 이용행태 등을 조사&#183;분석하여 효율적인 교육학술정보서비스를 제공하기 위한 방안을 제시하였다."
"7574393","지식정보자원시스템 이용자 경험 지표개발에 관한 연구","2020","본 연구에서는 이용자 경험의 관점에서 지식정보자원시스템을 평가하기 위한 이용자 경험 지표를 개발하였다. 선행연구에서 도출된 이용자 경험요인을 검증하고 지표로 개발하기 위해 설문조사를 수행하였으며, 사전조사 158명, 본 조사 480명을 대상으로 데이터를 수집하였다. 수집된 데이터는 기술통계, 탐색적 요인분석, 상관관계분석, 확인적 요인분석, 경로분석을 통해 분석을 수행하였다. 수행결과 총 7개 경험요인, 37개 세부 경험요인, 105개 시스템 지각요인이 최종 지식정보자원시스템 이용자 경험 지표로 도출되었다. 도출된 이용자 경험 지표는 지식정보자원시스템 이용자들이 지각하는 이용자 경험 정도를 측정할 수 있으며, 검증된 평가지표로서 활용하여 각 경험요인에 대한 단순 비교가 아닌 상관관계가 반영된 실효성 있는 평가를 진행해 볼 수 있다는데 의의가 있다."
"7574392","오픈 에듀케이션에 대한 개념적 고찰과 도서관의 접근 방안","2020","오픈 에듀케이션이란 디지털 기술을 기반으로 교육 장벽을 해소하기 위해 전세계적으로 진행되고 있는 운동이다. 점차 확산되고 있는 오픈 에듀케이션 환경에서 도서관의 교육적 기능을 어떻게 수행할 것인가에 대한 논의가 필요하다. 이 연구에서는 오픈 에듀케이션의 개념과 구성요소를 고찰하고, 오픈 에듀케이션 환경에서 도서관이 어떻게 교육적 기능을 수행할 것인지 그 접근 방안을 제안하고자 한다. 이 연구의 결과는 도서관의 교육적 기능의 관점에서 도서관이 오픈 에듀케이션의 실행과 확산의 주체가 되고, 이를 위한 역할과 방향을 설정하는 데 있어 지침이 될 것이다."
"7574391","BIBFRAME 적용성 향상을 위한 기술 수준 구분에 관한 연구","2020","BIBFRAME은 기존의 MARC 구조를 대체할 수 있는 새로운 서지 표준으로 인식되고 있으나, 기술항목의 방대함으로 인해 도서관계 현장에서 실제적으로 적용하는데 있어서는 여러 가지 한계를 보이고 있다. 이에 본 연구에서는 도서관 현장에서의 BIBFRAME의 적용성을 향상시키기 위한 방안으로 BIBFRAME의 기술 수준 구분을 제안하였다. BIBFRAME의 기술 수준은 ISBD 2011 통합판의 서지영역을 기준으로 핵심, 표준, 상세 수준의 3단계로 구분하였으며, RDF/RDFS 구문을 적용하여 구분한 기술 수준을 의미적으로 구현하였다. BIBFRAME의 3단계 기술 수준은 Class Granularity 및 Class Element로 정의하였으며, Property Relation을 정의하여 각각의 기술 수준으로 구분된 Class와 BIBFRAME 기술항목을 연계할 수 있는 구문적 환경을 구현하였다. 이를 통해 BIBFRAME을 이용한 서지데이터의 생성과 공유에 있어서의 적용성을 향상시킬 수 있을 것으로 기대된다."
"7574390","책이음서비스 활성화를 위한 발전방안 연구","2020","본 연구에서는 책이음서비스의 개선 및 발전 방향을 설정하기 위하여 책이음서비스 참여 지역센터 및 참여 도서관을 대상으로 한 현황조사와 이용자를 대상으로 한 만족도 조사를 실시하였다. 그 결과 이용자가 책이음서비스에 대한 긍정적 인식을 가지고 있음을 확인했으나, 이용자와 관리자 측면에서의 서비스 개선과 다양한 고려사항이 존재하였다. 특히 미들웨어 서버의 불안정 문제 해결과 규정 개정의 필요성, 이용자 서비스의 확대와 실무 지원의 필요성이 확인되었다. 이를 위하여 책이음서비스 기능 개선과 신규 서비스 제공, 규정 개정과 관련 지침 개정 등 정책 지원과 서비스 운영을 위한 구체적 방안을 제안하였다. 본 연구를 통하여 책이음서비스 중장기 발전의 로드맵 제시가 가능할 것으로 기대된다."
"7574389","공공도서관 테마 컬렉션 효과에 대한 이용자 인식 연구","2020","본 연구는 점차 보편화되고 있는 공공도서관 테마 컬렉션 서비스의 효과를 이용자 관점에서 평가하는 데 목적이 있다. 이를 위해 선행연구를 바탕으로 테마 컬렉션의 효과 요소들을 서비스 이용, 사서, 도서관 차원에서 도출하였고, 테마 컬렉션 서비스를 주요한 도서관 서비스로 제공하고 있는 A공공도서관 이용자 294명을 대상으로 효과 인식에 대한 설문 조사를 수행하였다. 조사 결과, 테마 컬렉션을 알고 있는 이용자들의 장서 만족도가 그렇지 않은 이용자에 비해 높게 나타났고 생각지 못한 새로운 도서의 이용에 대한 만족에 높은 효과 인식을 보였다. 또한, 테마 컬렉션 효과 인식도 긍정적인 인식이 높은 것으로 나타났으며 긍정적 인식은 오래전부터 도서관을 이용해왔던 이용자, 자주 이용하는 핵심 이용자들이 높은 경향을 보였고 브라우징을 많이 하는 이용자들일수록 사서의 역량에 대한 효과 인식도가 높았다. 이러한 테마 컬렉션에 대한 이용자 인식과 평가를 바탕으로 테마 컬렉션의 효과와 의의를 반영하여 장서개발, 장서의 활용 및 정보서비스 제공, 이용자 중심의 분류, 도서관 및 사서에 대한 인식 개선의 관점에서 테마 컬렉션 서비스의 발전 방향을 제시하였다."
"7574388","국내 대학도서관 진흥을 위한 주요 정책과제 개발 연구","2020","본 연구는 국내 대학도서관진흥종합계획 수립을 위한 기초자료로 활용될 수 있는 주요 정책과제 개발을 목적으로 하였다. 이를 위해 국내외 대학도서관 발전계획 관련 선행연구 분석을 통해 대학도서관의 비전 및 역할, 정보자원, 연구지원, 교수학습 및 서비스 등의 기본 요인을 도출하였다. 이러한 요인을 기반으로 14개 대학 도서관 사서를 대상으로 인터뷰를 실시한 결과 1계층 4개 분야, 2계층 12개 추진과제, 3계층 24개 세부과제가 도출되었다. 인터뷰에서 도출된 정책과제에 대한 중요도 및 우선순위를 파악하기 위하여 학계 및 현장 전문가 6명을 대상으로 계층적 분석 방법(AHP)을 실시하였다. 그 결과 중요도가 높은 분야 및 추진과제를 중심으로 '학술정보자원 확충 및 공동 활용', '학습&#183;연구지원 큐레이션 서비스 확대', '이용자 중심의 스마트 도서관 서비스 강화', '법&#183;제도적 기반 고도화' 등 4대 분야 및 대학도서관 진흥 및 가치 제고를 위한 분야별 11개 추진과제, 23개 세부과제가 도출되었다."
"7574387","경기도 공동주택단지 내 작은도서관 활성화를 위한 정책 제안 연구","2020","국내 작은도서관이 가장 많이 소재하고 있는 경기도에는 공동주택단지 내 작은도서관의 비율이 42%에 이르고 있으나, 법적 의무에 의해 설립된 도서관들이 자발적 의지에 의존하여 관리&#183;운영됨에 따라 휴관&#183;폐관되는 사례가 지속적으로 발생하고 있다. 공동주택단지 내 작은도서관의 활성화를 위해서는 단지 내 마을 공동체의 구심점 역할을 통해 활성화의 방안을 모색하는 것이 타당하다. 이를 위해 본 연구에서는 경기도 작은도서관의 현황 조사, 경기도 및 31개 시군의 공동주택단지 내 작은도서관 운영자 및 관계자 대상의 설문조사와 심층인터뷰를 실시하였으며, 이를 기반으로 공동주택단지내 작은도서관 운영의 실제적인 활성화 방안을 도출하고자 하였다. 작은도서관에 대한 공동체 인식 개선, 자체 운영 능력 배양, 법&#183;제도 개선, 지자체의 지원 강화의 4가지 목표를 설정하여 실천방안을 도출하였다. 사회의 변화에 따른 경기도 공동주택단지 내 작은도서관 뿐 아니라 타 사립작은도서관의 지속적인 발전을 위한 연구도 수행될 필요가 있다."
"7574386","대체자료 선정을 위한 이용자 참여형 도서 추천 큐레이션 플랫폼 설계","2020","이 연구의 목적은 이용자 선호도 및 관심분야 정보 수집을 위한 웹 기반의 프로파일링 모델을 활용하여 이용자 선호도 기반의 대체자료 추천 시스템의 개발과 정보 추천 모델의 핵심이 되는 도서자동분류엔진을 설계하고 시범 구축하는 것이다. 이용자 선호도 기반의 대체자료 선정 방법론을 개발하기 위해 국가대체자료공유시스템인 DREAM의 이용자 대체자료 이용 내역을 분석하여 KDC의 10개 주제 분야별 대체자료에 대한 이용자 선호도를 조사하였다. 이용 내역 데이터의 표제 정보를 분석하여 주제 분야별로 그리고 조사대상 기간별로 관심 키워드를 도출하였으며, 도출된 키워드를 주제 분야별로 순위화하였다. 주제별과 기간별로 순위화된 키워드는 이용자 선호도를 나타내는 것으로 출판된 도서 가운데 대체자료 제작 대상을 선정하는데 활용할 수 있다. 또한 이용자 선호도 기반의 대체자료 선정을 위하여 국립장애인도서관의 내부 데이터뿐만 아니라 타 도서관이나 다양한 유관 기관의 서비스 및 이용 내역을 반영하기 위한 연계방안을 제안하였다."
"7574385","강원도 교육문화관(도서관) 운영 활성화를 위한 중·장기 발전계획 연구","2020","이 연구의 목표는 강원도 교육청 소속 22개 교육문화관(도서관)이 지역사회 내 교육, 지식과 문화공간으로서 공공도서관 입지를 더욱 확고히 하고, 지역 발전에 기여하는 데 필요한 중&#183;장기 발전계획을 수립하고, 미래를 향한 정책적 지향점을 제시하는 것이다. 문헌 및 웹사이트 조사, 각종 공공도서관 통계 분석, 2019년 11월부터 12월 사이 도서관 이용자 설문조사와 전문가 심층인터뷰를 통해 강원도 교육문화관(도서관)의 현황 및 요구를 분석하였다. 본 연구는 분석 결과를 기반으로 사명을 도출하고, 비전, 목표, 전략, 핵심과제를 체계화하여 교육문화관(도서관) 정책 기반 강화, 교육 중심 특화장서 개발 및 구성, 이용자 친화적인 공간 재구성 및 지자체 도서관과 차별화된 서비스 제공이라는 4개 전략목표 및 16개 핵심 추진사업을 제안하였다. 강원도 교육문화관(도서관)의 운영 활성화에는 도서관 건물과 시설, 장서와 서비스, 사서 전문인력을 핵심으로 하는 하드웨어(HW), 소프트웨어(SW), 및 휴먼웨어(HW)의 3개 요소 전반의 개선 및 강화가 필요하였다. 본 연구는 이를 위해 미래에 지속 가능한 발전방안을 제시하였다."
"7520230","작품·주제형 디지털 인물 아카이브의 콘텐츠와 구성에 관한 연구 :조선 중기 여류 문인을 중심으로","2020","이 연구는 조선 중기 여류 문인 중 신사임당과 허난설헌, 그리고 송덕봉의 작품을 대상으로 작품<U+2024>주제형 디지털 인물 아카이브의 콘텐츠와 구성을 모색하는데 있다. 이를 위해 첫째, 문헌고찰에 의한 이론적 배경과 선행연구를 조사하여 분석한다. 둘째, 인물선정 이유를 기반으로 신사임당, 송덕봉, 허난설헌의 생애를 분석한다. 셋째, 신사임당, 송덕봉, 허난설헌 등이 남긴 작품과 이에 대한 여러 연구자들에 의해 나타난 글들을 통해 작품<U+2024>주제를 분석한다. 넷째, 신사임당, 송덕봉, 허난설헌을 중심으로 작품<U+2024>주제형 디지털 인물 아카이브의 콘텐츠와 그 구성을 제시한다.<BR><BR>The study is aimed at exploring the contents and composition of archive of works and subjects digital figures for works by Shin Saimdang, Heo Nanseolheon and Song Deokbong among female writers during the mid-Joseon Dynasty. To this end, first, to investigate and analyze the theoretical background and the preceding study by studying literature. Second, based on the reason for the character selection, the life of Shin Saimdang, Song Deokbong, and Heo Nanseolhun are analyzed. Third, the works and themes are analyzed through the writings left by Shin Saimdang, Song Deokbong, and Heo Nanseolheon, as well as by various researchers on them. Fourth, it presents the contents and composition of the archive of digital figures in works and subjects with the focus of Shin Saimdang, Song Deokbong and Henan Seolheon.
"
